2.274	-0.0024872	-0.0024872
2.2741	-0.0015717	-0.0016022
2.2743	0.0010834	0.0010834
2.2744	0.0011749	0.0011444
2.2745	4.5777e-05	7.6295e-05
2.2746	-0.00090028	-0.0009308
2.2748	0.00071717	0.00077821
2.2749	0.0031281	0.0030976
2.275	0.0015717	0.0015717
2.2751	0.00041199	0.00041199
2.2753	0.0014191	0.0014191
2.2754	0.0020905	0.0020905
2.2755	0.0014801	0.0014496
2.2756	-0.00062562	-0.00065614
2.2758	-0.0013886	-0.0013886
2.2759	1.5259e-05	1.5259e-05
2.276	0.0011139	0.0011139
2.2761	-0.00019837	-0.00019837
2.2763	-0.0012055	-0.0012055
2.2764	0.0009308	0.00096132
2.2765	0.002945	0.0029145
2.2766	0.0011749	0.0011749
2.2768	-0.0014496	-0.0014496
2.2769	-0.0011444	-0.0011749
2.277	0.00090028	0.00086976
2.2771	-0.00013733	-0.00013733
2.2773	-0.0036774	-0.0036774
2.2774	-0.0048371	-0.0048371
2.2775	-0.0013886	-0.0013581
2.2776	0.0013581	0.0013275
2.2778	-0.0015106	-0.0015106
2.2779	-0.0031891	-0.0031586
2.278	-0.0011749	-0.0012055
2.2781	0.00099184	0.00099184
2.2783	0.0018463	0.0018463
2.2784	-0.0011749	-0.0011749
2.2785	-0.0019074	-0.0019379
2.2786	0.0021515	0.0021515
2.2788	0.0027619	0.0027924
2.2789	-0.00056458	-0.00056458
2.279	-0.0020905	-0.0020905
2.2791	-0.0014191	-0.0014191
2.2793	4.5777e-05	7.6295e-05
2.2794	0.00019837	0.00019837
2.2795	-4.5777e-05	-7.6295e-05
2.2796	0.0026703	0.0026703
2.2798	0.0045014	0.0045014
2.2799	0.00206	0.0020294
2.28	-0.00016785	-0.00016785
2.2801	0.00056458	0.00056458
2.2803	0.00047303	0.00047303
2.2804	-0.0028534	-0.0028534
2.2805	-0.0057832	-0.0057832
2.2806	-0.0041047	-0.0040742
2.2808	-0.0011139	-0.0011139
2.2809	-0.0017243	-0.0017548
2.281	-0.0035859	-0.0035859
2.2811	-0.0014191	-0.0014191
2.2813	0.0022736	0.0022736
2.2814	0.0031586	0.0031891
2.2815	0.001297	0.0012665
2.2816	0.00013733	0.00010681
2.2818	0.0032197	0.0032502
2.2819	0.0035859	0.0036164
2.282	0.001236	0.0012055
2.2821	0.0019684	0.0019684
2.2823	0.0029755	0.002945
2.2824	0.0027008	0.0027314
2.2825	0.00206	0.00206
2.2826	0.0016632	0.0016327
2.2828	0.0039826	0.0040131
2.2829	0.0077363	0.0077058
2.283	0.0064851	0.0064851
2.2831	0.0031586	0.0031586
2.2833	0.0052949	0.0052949
2.2834	0.0064851	0.0064851
2.2835	0.002182	0.0021515
2.2836	-0.0022736	-0.0022736
2.2838	-0.0039826	-0.0039521
2.2839	-0.0014801	-0.0015106
2.284	0.0013275	0.001297
2.2841	-0.0027619	-0.0027619
2.2843	-0.0064851	-0.0064851
2.2844	-0.0034638	-0.0034333
2.2845	-0.0035859	-0.0035859
2.2846	-0.0077363	-0.0077668
2.2848	-0.010391	-0.010391
2.2849	-0.013199	-0.013199
2.285	-0.013169	-0.013169
2.2851	-0.011551	-0.011551
2.2853	-0.013321	-0.013321
2.2854	-0.012009	-0.012009
2.2855	-0.005417	-0.005417
2.2856	-0.00099184	-0.00099184
2.2858	0.0009308	0.00096132
2.2859	0.0034333	0.0034943
2.286	0.0051728	0.0052033
2.2861	0.0074006	0.0074006
2.2863	0.0083162	0.0082856
2.2864	0.0064851	0.0064546
2.2865	0.0099031	0.0099336
2.2866	0.01384	0.01387
2.2868	0.012284	0.012284
2.2869	0.010941	0.010941
2.287	0.011551	0.011521
2.2871	0.014786	0.014755
2.2873	0.016739	0.01677
2.2874	0.012924	0.012924
2.2875	0.0098116	0.009781
2.2876	0.010758	0.010758
2.2878	0.010086	0.010086
2.2879	0.0048066	0.0048066
2.288	-0.0010224	-0.00099184
2.2881	-0.0041962	-0.0041962
2.2883	-0.0029755	-0.0029755
2.2884	-0.00080873	-0.00077821
2.2885	-0.0042267	-0.0042573
2.2886	-0.0086213	-0.0086519
2.2888	-0.010575	-0.010575
2.2889	-0.012192	-0.012222
2.289	-0.013504	-0.013474
2.2891	-0.01915	-0.019211
2.2893	-0.02678	-0.02678
2.2894	-0.026932	-0.026932
2.2895	-0.02327	-0.02327
2.2896	-0.023453	-0.023453
2.2898	-0.02385	-0.02385
2.2899	-0.015885	-0.015946
2.29	-0.0034638	-0.0034638
2.2901	0.0079194	0.0078889
2.2903	0.011643	0.011643
2.2904	0.0062104	0.0062104
2.2905	0.0051118	0.0051118
2.2906	0.0091402	0.0091402
2.2908	0.0090181	0.0090181
2.2909	0.0079805	0.0079805
2.291	0.0079805	0.0079805
2.2911	0.010544	0.010544
2.2913	0.020127	0.020127
2.2914	0.023728	0.023728
2.2915	0.01796	0.017929
2.2916	0.018875	0.018875
2.2918	0.021408	0.021408
2.2919	0.019364	0.019333
2.292	0.018265	0.018296
2.2921	0.01207	0.01207
2.2923	0.0042878	0.0042878
2.2924	0.00071717	0.00071717
2.2925	-0.0056001	-0.0056001
2.2926	-0.0082246	-0.0082246
2.2928	-0.0030365	-0.0030365
2.2929	-0.0027924	-0.0027924
2.293	-0.0040436	-0.0040436
2.2931	-0.0040436	-0.0040742
2.2933	-0.0082246	-0.0082246
2.2934	-0.012161	-0.012131
2.2935	-0.019944	-0.019944
2.2936	-0.029252	-0.029252
2.2938	-0.030228	-0.030228
2.2939	-0.030808	-0.030808
2.294	-0.033341	-0.03331
2.2941	-0.033616	-0.033616
2.2943	-0.030747	-0.030777
2.2944	-0.013535	-0.013504
2.2945	0.010788	0.010819
2.2946	0.019547	0.019547
2.2948	0.016617	0.016648
2.2949	0.012192	0.012192
2.295	0.0096284	0.0096284
2.2951	0.011337	0.011398
2.2953	0.0023346	0.0023041
2.2954	-0.0103	-0.0103
2.2955	0.0027314	0.0027008
2.2956	0.026383	0.026383
2.2958	0.035996	0.035966
2.2959	0.031113	0.031113
2.296	0.017441	0.017441
2.2961	0.012863	0.012863
2.2963	0.023117	0.023087
2.2964	0.026413	0.026383
2.2965	0.015152	0.015152
2.2966	0.0076753	0.0076753
2.2968	0.0079805	0.008011
2.2969	0.0053254	0.0052949
2.297	-0.0016327	-0.0016327
2.2971	-0.011032	-0.011002
2.2973	-0.011032	-0.011032
2.2974	0.0036774	0.0036774
2.2975	0.011032	0.011032
2.2976	0.0015717	0.0015717
2.2978	-0.0062409	-0.0062409
2.2979	-0.010025	-0.010025
2.298	-0.021592	-0.021561
2.2981	-0.03563	-0.03563
2.2983	-0.043015	-0.042985
2.2984	-0.040574	-0.040574
2.2985	-0.032456	-0.032456
2.2986	-0.035935	-0.035966
2.2988	-0.047074	-0.047044
2.2989	-0.027573	-0.027543
2.299	0.013474	0.013474
2.2991	0.033127	0.033127
2.2993	0.030228	0.030228
2.2994	0.01088	0.01091
2.2995	-0.00096132	-0.00099184
2.2996	0.0086519	0.0086519
2.2998	0.0015412	0.0015717
2.2999	-0.015152	-0.015152
2.3	-0.010513	-0.010513
2.3001	0.010452	0.010483
2.3003	0.040513	0.040513
2.3004	0.054673	0.054673
2.3005	0.034104	0.034073
2.3006	0.009659	0.009659
2.3008	0.0015412	0.0015412
2.3009	-0.0013581	-0.0013886
2.301	0.016068	0.016068
2.3011	0.031266	0.031266
2.3013	0.010849	0.010849
2.3014	-0.0015106	-0.0015106
