3.415	0.00068666	0.00065614
3.4151	0.0005951	0.00056458
3.4153	0.00028992	0.00028992
3.4154	7.6295e-05	7.6295e-05
3.4155	-0.00019837	-0.00019837
3.4156	-0.00035096	-0.00038148
3.4158	-0.00028992	-0.0002594
3.4159	-0.00028992	-0.00028992
3.416	-0.0002594	-0.0002594
3.4161	-0.0002594	-0.0002594
3.4163	-0.00019837	-0.00019837
3.4164	1.5259e-05	4.5777e-05
3.4165	0.00019837	0.00019837
3.4166	0.00032044	0.00032044
3.4168	0.00041199	0.00041199
3.4169	0.00047303	0.00047303
3.417	0.00050355	0.00050355
3.4171	0.00019837	0.00019837
3.4173	0.00019837	0.00019837
3.4174	-0.00013733	-0.00013733
3.4175	-0.00041199	-0.00044251
3.4176	-0.00044251	-0.00041199
3.4178	-0.00068666	-0.00068666
3.4179	-0.00062562	-0.0005951
3.418	-0.00062562	-0.00062562
3.4181	-0.00047303	-0.00047303
3.4183	-1.5259e-05	-1.5259e-05
3.4184	0.00019837	0.0002594
3.4185	0.00074769	0.00074769
3.4186	0.00096132	0.0009308
3.4188	0.00090028	0.00090028
3.4189	0.0010224	0.0010529
3.419	0.00080873	0.00080873
3.4191	0.00062562	0.00065614
3.4193	0.00044251	0.00044251
3.4194	1.5259e-05	4.5777e-05
3.4195	-0.00010681	-0.00013733
3.4196	-0.00047303	-0.00044251
3.4198	-0.00071717	-0.00068666
3.4199	-0.00053407	-0.00053407
3.42	-0.00053407	-0.00053407
3.4201	-0.0002594	-0.0002594
3.4203	-7.6295e-05	-7.6295e-05
3.4204	0.00013733	0.00010681
3.4205	0.00038148	0.00044251
3.4206	0.00041199	0.00041199
3.4208	0.00050355	0.00050355
3.4209	0.00050355	0.00050355
3.421	0.0002594	0.00028992
3.4211	7.6295e-05	0.00010681
3.4213	-0.00047303	-0.00050355
3.4214	-0.00090028	-0.00090028
3.4215	-0.0012665	-0.0012665
3.4216	-0.0014191	-0.0014496
3.4218	-0.0012665	-0.0012665
3.4219	-0.0010224	-0.0010529
3.422	-0.00062562	-0.00065614
3.4221	-0.00028992	-0.0002594
3.4223	0.00013733	0.00013733
3.4224	0.00068666	0.00068666
3.4225	0.0010529	0.0010224
3.4226	0.0013886	0.0013886
3.4228	0.0015717	0.0015717
3.4229	0.0014801	0.0014496
3.423	0.001236	0.0012055
3.4231	0.0009308	0.0009308
3.4233	0.00053407	0.00050355
3.4234	0.00016785	0.00019837
3.4235	-0.00010681	-7.6295e-05
3.4236	-0.00032044	-0.00032044
3.4238	-0.00053407	-0.00056458
3.4239	-0.0009308	-0.00090028
3.424	-0.0011139	-0.0011444
3.4241	-0.0012665	-0.0012665
3.4243	-0.0013275	-0.0013275
3.4244	-0.0014191	-0.0014191
3.4245	-0.0014801	-0.0015106
3.4246	-0.0013886	-0.0013581
3.4248	-0.0011749	-0.0011444
3.4249	-0.0009308	-0.00096132
3.425	-0.00083925	-0.00086976
3.4251	-0.00071717	-0.00071717
3.4253	-0.00065614	-0.00065614
3.4254	-0.00035096	-0.00041199
3.4255	0.00065614	0.00065614
3.4256	0.0015717	0.0015717
3.4258	0.0022736	0.0023041
3.4259	0.0025177	0.0025177
3.426	0.0022431	0.0022431
3.4261	0.0026398	0.0026398
3.4263	0.002945	0.002945
3.4264	0.0031891	0.0032197
3.4265	0.0033112	0.0033112
3.4266	0.0029145	0.0029145
3.4268	0.0032502	0.0032807
3.4269	0.0033722	0.0033417
3.427	0.0035859	0.0035859
3.4271	0.0030976	0.0030976
3.4273	0.0016938	0.0017243
3.4274	0.00041199	0.00038148
3.4275	-0.0013886	-0.0013886
3.4276	-0.0025177	-0.0024872
3.4278	-0.0033112	-0.0032807
3.4279	-0.0042573	-0.0042573
3.428	-0.0046845	-0.0046845
3.4281	-0.0057221	-0.0056916
3.4283	-0.006424	-0.006424
3.4284	-0.0074006	-0.0074006
3.4285	-0.0089876	-0.0089876
3.4286	-0.010666	-0.010666
3.4288	-0.012741	-0.012741
3.4289	-0.013077	-0.013077
3.429	-0.012161	-0.012161
3.4291	-0.010086	-0.010056
3.4293	-0.0064546	-0.0064546
3.4294	-0.0028229	-0.0028229
3.4295	0.0019379	0.0018769
3.4296	0.0066377	0.0066072
3.4298	0.010727	0.010727
3.4299	0.014389	0.014389
3.43	0.016159	0.01619
3.4301	0.016709	0.016678
3.4303	0.015396	0.015366
3.4304	0.012192	0.012253
3.4305	0.0090791	0.0091096
3.4306	0.0062104	0.0062104
3.4308	0.005417	0.005417
3.4309	0.0064851	0.0064851
3.431	0.0077668	0.0077668
3.4311	0.010208	0.010239
3.4313	0.011948	0.011948
3.4314	0.013931	0.013993
3.4315	0.014908	0.014878
3.4316	0.011765	0.011795
3.4318	0.0065156	0.0065156
3.4319	-0.0014801	-0.0014801
3.432	-0.0078279	-0.0078279
3.4321	-0.010361	-0.010391
3.4323	-0.011368	-0.011368
3.4324	-0.0093843	-0.0094148
3.4325	-0.0095979	-0.0096284
3.4326	-0.012436	-0.012467
3.4328	-0.015885	-0.015854
3.4329	-0.022141	-0.02211
3.433	-0.027115	-0.027146
3.4331	-0.032273	-0.032303
3.4333	-0.037339	-0.037339
3.4334	-0.038407	-0.038407
3.4335	-0.034623	-0.034653
3.4336	-0.021256	-0.021256
3.4338	-0.0027619	-0.0027314
3.4339	0.014969	0.014969
3.434	0.027756	0.027756
3.4341	0.030594	0.030564
3.4343	0.029557	0.029557
3.4344	0.023758	0.023789
3.4345	0.014115	0.014084
3.4346	0.0044404	0.0044709
3.4348	-0.0053559	-0.0053559
3.4349	-0.0065156	-0.0064546
3.435	0.00022889	0.00022889
3.4351	0.0099031	0.0098726
3.4353	0.018479	0.018448
3.4354	0.021286	0.021256
3.4355	0.023911	0.023911
3.4356	0.027695	0.027665
3.4358	0.031754	0.031724
3.4359	0.02916	0.02916
3.436	0.017746	0.017777
3.4361	0.0049287	0.0049287
3.4363	-0.006424	-0.006424
3.4364	-0.0094759	-0.0094759
3.4365	-0.0089265	-0.008896
3.4366	-0.0088045	-0.0088045
3.4368	-0.0046845	-0.004654
3.4369	-0.0016022	-0.0015717
3.437	0.0032807	0.0032807
3.4371	0.0065461	0.0065461
3.4373	0.0033417	0.0033417
3.4374	-0.005539	-0.0055695
3.4375	-0.021927	-0.021958
3.4376	-0.037186	-0.037186
3.4378	-0.05037	-0.05034
3.4379	-0.058793	-0.058762
3.438	-0.059709	-0.059709
3.4381	-0.057145	-0.057145
3.4383	-0.038193	-0.038193
3.4384	-0.0073091	-0.0073091
3.4385	0.023239	0.023209
3.4386	0.04741	0.04741
3.4388	0.049943	0.049943
3.4389	0.041764	0.041764
3.439	0.029831	0.029831
3.4391	0.011643	0.011612
3.4393	-0.0042267	-0.0041962
3.4394	-0.019913	-0.019883
3.4395	-0.024094	-0.024125
3.4396	-0.013107	-0.013107
3.4398	0.0039216	0.0039216
3.4399	0.023239	0.023239
3.44	0.030533	0.030503
3.4401	0.030961	0.030991
3.4403	0.029709	0.02974
3.4404	0.025803	0.025803
3.4405	0.024826	0.024826
3.4406	0.014603	0.014603
3.4408	-0.00044251	-0.00041199
3.4409	-0.0079194	-0.0079194
3.441	-0.0068208	-0.0067903
3.4411	0.0060578	0.0060578
3.4413	0.014115	0.014145
3.4414	0.010452	0.010483
3.4415	0.0045014	0.0045014
3.4416	0.0016938	0.0016938
3.4418	0.0061799	0.0061799
3.4419	0.0073091	0.0073091
3.442	-0.0013886	-0.0013886
3.4421	-0.016342	-0.016373
3.4423	-0.033158	-0.033158
3.4424	-0.043534	-0.043503
3.4425	-0.048783	-0.048783
