0.000125	1.5259e-05	1.5259e-05
0.00025	-1.5259e-05	1.5259e-05
0.000375	1.5259e-05	1.5259e-05
0.0005	1.5259e-05	-1.5259e-05
0.000625	1.5259e-05	1.5259e-05
0.00075	1.5259e-05	1.5259e-05
0.000875	1.5259e-05	1.5259e-05
0.001	      1.5259e-05	1.5259e-05
0.001125	1.5259e-05	1.5259e-05
0.00125	1.5259e-05	1.5259e-05
0.001375	1.5259e-05	1.5259e-05
0.0015	-1.5259e-05	1.5259e-05
0.001625	1.5259e-05	1.5259e-05
0.00175	1.5259e-05	1.5259e-05
0.001875	1.5259e-05	1.5259e-05
0.002	      1.5259e-05	1.5259e-05
0.002125	4.5777e-05	1.5259e-05
0.00225	-1.5259e-05	1.5259e-05
0.002375	1.5259e-05	1.5259e-05
0.0025	1.5259e-05	1.5259e-05
0.002625	1.5259e-05	1.5259e-05
0.00275	1.5259e-05	1.5259e-05
0.002875	1.5259e-05	1.5259e-05
0.003	      1.5259e-05	1.5259e-05
0.003125	1.5259e-05	1.5259e-05
0.00325	1.5259e-05	1.5259e-05
0.003375	1.5259e-05	1.5259e-05
0.0035	-1.5259e-05	1.5259e-05
0.003625	1.5259e-05	1.5259e-05
0.00375	1.5259e-05	1.5259e-05
0.003875	1.5259e-05	1.5259e-05
0.004	1.5259e-05	1.5259e-05
0.004125	1.5259e-05	1.5259e-05
0.00425	1.5259e-05	1.5259e-05
0.004375	4.5777e-05	1.5259e-05
0.0045	1.5259e-05	1.5259e-05
0.004625	1.5259e-05	1.5259e-05
0.00475	1.5259e-05	1.5259e-05
0.004875	4.5777e-05	1.5259e-05
0.005	1.5259e-05	1.5259e-05
0.005125	4.5777e-05	4.5777e-05
0.00525	1.5259e-05	1.5259e-05
0.005375	1.5259e-05	-1.5259e-05
0.0055	4.5777e-05	4.5777e-05
0.005625	1.5259e-05	1.5259e-05
0.00575	1.5259e-05	1.5259e-05
0.005875	1.5259e-05	1.5259e-05
0.006	1.5259e-05	4.5777e-05
0.006125	1.5259e-05	1.5259e-05
